Sonde Company Name,Hydrolab,,,,,,,,
Sensor Model Number,Quanta,,,,,,,,
Sensor Version,3.1,,,,,,,,
Sensor Serial Number,ZQT00034,,,,,,,,
Date,6/12/2017 9:52,,,,,,,,
Time (s),Temperature,pH,Specific Conductance,Salinity,DO % saturation,DO,ORP,depth,battery
(s),(Deg C),,(mS/cm),PSS,%,(mg/L),mV,(m),(V)
2117.179,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2118.178,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2119.252,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12
2120.251,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12
2121.249,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12
2122.248,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12
2123.322,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12
2124.321,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12
2125.32,23.7,5.76,0,0.01,40.9,2.89,430,9.999,12
2126.318,23.7,5.76,0,0.01,40.9,2.89,430,9.999,12
2127.317,23.7,5.76,0,0.01,40.9,2.89,430,9.999,12
2128.39,23.7,5.76,0,0.01,40.9,2.89,430,9.999,12
2129.389,23.7,5.76,0,0.01,40.9,2.89,430,9.999,12
2130.462,23.7,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2131.461,23.71,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2132.459,23.71,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2133.458,23.71,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2134.531,23.71,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2135.53,23.71,5.76,0,0.01,40.9,2.89,431,9.999,12.1
2136.529,23.71,5.76,0,0.01,41,2.89,431,9.999,12.1
2137.46,23.71,5.76,0,0.01,41,2.89,431,9.999,12.1
2138.46,23.71,5.76,0,0.01,41,2.89,431,9.999,12.1
2139.533,23.71,5.76,0,0.01,41,2.89,431,9.999,12.1
2140.533,23.71,5.76,0,0.01,41,2.89,431,9.999,12.1
2141.606,23.71,5.76,0,0.01,41,2.89,431,9.999,12.1
2142.605,23.7,5.76,0,0.01,41,2.89,431,9.999,12.1
2143.537,23.7,5.76,0,0.01,41,2.89,431,9.999,12.1
2144.536,23.7,5.76,0,0.01,41,2.89,431,9.999,12.1
2145.609,23.7,5.76,0,0.01,41,2.89,431,9.999,12.1
2146.682,23.7,5.76,0,0.01,41,2.89,431,9.999,12.1
2147.681,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2148.68,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2149.678,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2150.753,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2151.751,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2152.824,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2153.822,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2154.82,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2155.819,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2156.892,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2157.892,23.7,5.76,0,0.01,41,2.89,430,9.999,12.1
2158.89,23.71,5.76,0,0.01,41,2.89,430,9.999,12
2159.888,23.71,5.76,0,0.01,41,2.89,430,9.999,12
2160.887,23.71,5.76,0,0.01,41,2.89,430,9.999,12
2161.961,23.71,5.76,0,0.01,41,2.89,430,9.999,12
2162.96,23.71,5.76,0,0.01,41,2.89,430,9.999,12
2163.958,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2164.957,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2165.956,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2166.955,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2168.027,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2169.1,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2170.099,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2171.098,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2172.097,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2173.17,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2174.169,23.71,5.76,0,0.01,41,2.89,430,9.999,12.1
2175.243,23.71,5.76,0,0.01,41,2.9,430,9.999,12.1
2176.242,23.71,5.76,0,0.01,41,2.9,430,9.999,12.1
2177.174,23.71,5.76,0,0.01,41,2.9,430,9.999,12.1
2178.172,23.71,5.76,0,0.01,41,2.9,430,9.999,12.1
2179.246,23.71,5.76,0,0.01,41,2.9,430,9.999,12.1
2180.32,23.71,5.76,0,0.01,41,2.9,430,9.999,12.1
2181.318,23.7,5.77,0,0.01,41,2.9,430,9.999,12
2182.317,23.7,5.77,0,0.01,41,2.9,430,9.999,12
2183.316,23.7,5.77,0,0.01,41,2.9,430,9.999,12
2184.389,23.7,5.77,0,0.01,41,2.9,430,9.999,12
2185.388,23.7,5.77,0,0.01,41,2.9,430,9.999,12
2186.462,23.7,5.77,0,0.01,41,2.9,430,9.999,12
2187.46,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2188.459,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2189.458,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2190.531,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2191.53,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2192.531,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2193.529,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2194.527,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2195.601,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2196.6,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2197.673,23.71,5.76,0,0.01,41,2.9,430,9.999,12
2198.673,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2199.67,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2200.668,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2201.741,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2202.815,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2203.813,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2204.812,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2205.811,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2206.883,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2207.881,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2208.955,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2209.954,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2210.953,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2211.951,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2213.025,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2214.099,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2215.097,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2216.096,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2217.095,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2218.102,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2219.101,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2220.175,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2221.173,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2222.171,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2223.169,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2224.243,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2225.242,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2226.24,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2227.239,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2228.238,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2229.312,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2230.31,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12
2231.309,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2232.307,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2233.306,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2234.305,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2235.303,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2236.302,23.71,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2237.301,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2238.299,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2239.298,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2240.371,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2241.371,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2242.444,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2243.376,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2244.374,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2245.374,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2246.373,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2247.446,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2248.444,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2249.442,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2250.441,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2251.515,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2252.514,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12
2253.587,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2254.585,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2255.583,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2256.581,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2257.655,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2258.654,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2259.652,23.71,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2260.651,23.71,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2261.65,23.71,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2262.724,23.71,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2263.723,23.71,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2264.721,23.71,5.77,0,0.01,41.2,2.9,430,9.999,12
2265.719,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2266.717,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2267.716,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2268.79,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2269.864,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2270.862,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2271.794,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2272.793,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2273.867,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2274.866,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2275.864,23.72,5.77,0,0.01,41.2,2.91,430,9.999,12.1
2276.863,23.72,5.77,0,0.01,41.1,2.91,430,9.999,12.1
2277.862,23.72,5.77,0,0.01,41.1,2.91,430,9.999,12.1
2278.861,23.72,5.77,0,0.01,41.1,2.91,430,9.999,12.1
2279.934,23.72,5.77,0,0.01,41.1,2.91,430,9.999,12.1
2280.932,23.72,5.77,0,0.01,41.1,2.91,430,9.999,12.1
2281.931,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2282.93,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2283.928,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2285.001,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2286,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2287.073,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2288.006,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2289.005,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2290.003,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2291.077,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2292.151,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2293.149,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2294.082,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2295.014,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2296.088,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2297.088,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2298.086,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2299.085,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2300.084,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2301.082,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2302.155,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2303.153,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12.1
2304.152,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2305.15,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2306.082,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2307.155,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2308.154,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2309.226,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2310.225,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2311.223,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2312.221,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2313.295,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2314.295,23.72,5.77,0,0.01,41.1,2.9,430,9.999,12
2315.293,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2316.292,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2317.291,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2318.364,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2319.362,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2320.436,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2321.435,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2322.367,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2323.366,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2324.439,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2325.438,23.72,5.77,0,0.01,41,2.9,430,9.999,12.1
2326.436,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2327.368,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2328.367,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2329.44,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2330.439,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2331.437,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2332.37,23.73,5.77,0,0.01,41,2.89,430,9.999,12
2333.369,23.73,5.77,0,0.01,41,2.89,430,9.999,12
2334.367,23.73,5.77,0,0.01,41,2.89,430,9.999,12
2335.44,23.73,5.77,0,0.01,41,2.89,430,9.999,12
2336.439,23.73,5.77,0,0.01,41,2.89,430,9.999,12
2337.438,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2338.436,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2339.435,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2340.508,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2341.506,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2342.58,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2343.579,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2344.578,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2345.577,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2346.65,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2347.648,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2348.646,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2349.646,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2350.644,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2351.718,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2352.716,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2353.789,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2354.787,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2355.787,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2356.784,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2357.858,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2358.856,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2359.855,23.73,5.77,0,0.01,41,2.89,430,9.999,12.1
2360.854,23.73,5.77,0,0.01,41,2.89,430,9.999,12.1
2361.852,23.73,5.77,0,0.01,41,2.89,430,9.999,12.1
2362.925,23.73,5.77,0,0.01,41,2.89,430,9.999,12.1
2363.923,23.73,5.77,0,0.01,41,2.89,430,9.999,12.1
2364.996,23.73,5.77,0,0.01,41,2.89,430,9.999,12
2365.995,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2366.995,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2367.993,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2369.066,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2370.14,23.72,5.77,0,0.01,41,2.89,430,9.999,12
2371.138,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2372.137,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2373.136,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2374.209,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2375.209,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2376.206,23.72,5.77,0,0.01,41,2.89,430,9.999,12.1
2377.204,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2378.203,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2379.201,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2380.274,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2381.273,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2382.272,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2383.27,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2384.269,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2385.343,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2386.342,23.73,5.77,0,0.01,40.9,2.89,430,9.999,12.1
2387.415,23.73,5.77,0,0.01,40.9,2.88,430,9.999,12.1
2388.414,23.73,5.77,0,0.01,40.9,2.88,430,9.999,12.1
2389.412,23.73,5.77,0,0.01,40.9,2.88,430,9.999,12.1
2390.41,23.73,5.77,0,0.01,40.9,2.88,430,9.999,12.1
2391.484,23.73,5.77,0,0.01,40.9,2.88,430,9.999,12.1
2392.557,23.73,5.77,0,0.01,40.9,2.88,430,9.999,12.1
2393.555,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2394.554,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2395.552,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2396.626,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2397.624,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2398.623,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2399.556,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2400.554,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2401.553,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2402.626,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2403.625,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2404.624,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2405.622,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2406.62,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2407.694,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2408.692,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2409.766,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2410.764,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2411.762,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2412.76,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2413.834,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2414.833,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2415.832,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2416.763,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2417.761,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2418.835,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2419.835,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2420.908,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2421.907,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2422.905,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2423.903,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2424.977,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2425.976,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2426.975,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2427.973,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2428.972,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2430.045,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2431.044,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2432.117,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2433.116,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2434.114,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2435.113,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2436.186,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2437.186,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2438.185,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2439.183,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2440.182,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2441.255,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2442.254,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2443.252,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2444.25,23.73,5.78,0,0.01,40.8,2.88,430,9.999,12.1
2445.249,23.73,5.78,0,0.01,40.8,2.88,430,9.999,12.1
2446.247,23.73,5.78,0,0.01,40.8,2.88,430,9.999,12.1
2447.245,23.73,5.78,0,0.01,40.8,2.88,430,9.999,12.1
2448.319,23.73,5.78,0,0.01,40.8,2.88,430,9.999,12.1
2449.318,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2450.317,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2451.316,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2452.389,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2453.387,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12.1
2454.386,23.74,5.77,0,0.01,40.8,2.88,430,9.999,12
2455.385,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2456.317,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2457.316,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2458.389,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2459.462,23.73,5.77,0,0.01,40.8,2.88,430,9.999,12
2460.461,23.74,5.77,0,0.01,40.7,2.87,430,9.999,12
2461.46,23.74,5.77,0,0.01,40.7,2.87,430,9.999,12
2462.458,23.74,5.77,0,0.01,40.7,2.87,430,9.999,12
2463.532,23.74,5.77,0,0.01,40.7,2.87,430,9.999,12
2464.53,23.74,5.77,0,0.01,40.7,2.87,430,9.999,12
2465.529,23.74,5.77,0,0.01,40.7,2.87,430,9.999,12.1
2466.528,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2467.525,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2468.524,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2469.597,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2470.596,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2471.595,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12
2472.527,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12
2473.459,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12
2474.533,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12
2475.531,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12
2476.605,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12
2477.604,23.73,5.77,0,0.01,40.7,2.87,430,9.999,12
2478.535,23.73,5.77,0,0.01,40.7,2.87,430,9.999,12
2479.533,23.73,5.77,0,0.01,40.7,2.87,430,9.999,12
2480.607,23.73,5.77,0,0.01,40.7,2.87,430,9.999,12
2481.606,23.73,5.77,0,0.01,40.7,2.87,430,9.999,12
2482.604,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2483.603,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2484.602,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2485.676,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2486.675,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2487.673,23.74,5.78,0,0.01,40.7,2.87,430,9.999,12.1
2488.672,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2489.671,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2490.671,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2491.743,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2492.816,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2493.815,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2494.813,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2495.812,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2496.885,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2497.884,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2498.882,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2499.88,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2500.879,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2501.878,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2502.952,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2503.951,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12
2504.949,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2505.948,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2506.948,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2508.02,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2509.018,23.74,5.78,0,0.01,40.6,2.87,430,9.999,12.1
2510.016,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
2511.015,23.74,5.78,0,0.01,40.6,2.86,430,9.999,12.1
