Sonde Company Name,Hydrolab
Sensor Model Number,Quanta
Sensor Version,3.1
Sensor Serial Number,ZQT00034
Date,6/9/2017 1:04:58 PM
Time (s),Temperature,pH,Specific Conductance,Salinity,DO % saturation,DO,ORP,depth,battery
7536.142,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7537.139,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7538.136,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7539.134,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7540.064,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7541.060,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7542.131,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7543.203,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7544.133,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7545.129,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7546.059,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7547.130,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7548.128,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7549.133,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7550.063,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7551.059,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7551.989,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7552.986,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7553.991,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7554.987,23.970,4.970,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7555.918,23.970,4.970,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7556.848,23.970,4.970,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7557.919,23.970,4.970,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7558.915,23.970,4.970,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7559.845,23.970,4.970,0.000,0.010,43.000,3.030,414.000,9.999,12.100
7560.841,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7561.771,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7562.768,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7563.839,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7564.837,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7565.767,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7566.764,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7567.694,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7568.765,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7569.761,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7570.758,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7571.689,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7572.620,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7573.550,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7574.621,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7575.553,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7576.483,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7577.480,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7578.478,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7579.483,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7580.480,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7581.486,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7582.416,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7583.347,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7584.344,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7585.415,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7586.486,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7587.417,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7588.347,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7589.278,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7590.351,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7591.282,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7592.212,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7593.142,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7594.139,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7595.069,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7596.141,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7597.072,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7598.069,23.960,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7598.999,23.960,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7599.995,23.960,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7601.000,23.960,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7601.997,23.960,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7603.002,23.960,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7603.999,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7604.931,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7605.862,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7606.935,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7607.940,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7608.870,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7609.867,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7610.797,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7611.868,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7612.864,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7613.860,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7614.791,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7615.788,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7616.718,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7617.790,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7618.795,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7619.791,23.960,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7620.722,23.960,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7621.652,23.960,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7622.657,23.960,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7623.655,23.960,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7624.661,23.960,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7625.592,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7626.523,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7627.453,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7628.525,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7629.457,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7630.388,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7631.385,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7632.315,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7633.387,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7634.384,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7635.380,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7636.378,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7637.375,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7638.305,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7639.376,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7640.307,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7641.303,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7642.234,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7643.166,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7644.171,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7645.168,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7646.174,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7647.104,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7648.034,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7649.030,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7650.103,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7651.033,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7652.031,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7652.961,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7653.891,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7654.962,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7655.958,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.100
7656.954,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7657.884,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7658.882,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7659.812,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7660.809,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7661.806,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7662.803,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7663.733,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7664.729,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7665.734,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7666.732,23.970,4.970,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7667.729,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7668.659,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7669.589,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7670.586,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7671.658,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7672.588,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7673.519,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7674.450,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7675.380,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7676.451,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7677.448,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7678.520,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7679.450,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7680.381,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7681.311,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7682.383,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7683.313,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7684.311,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7685.242,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7686.172,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7687.177,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7688.174,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7689.104,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7690.101,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7691.031,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7692.028,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7693.100,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7694.030,23.970,4.980,0.000,0.010,43.100,3.030,415.000,9.999,12.000
7695.026,23.970,4.970,0.001,0.010,43.100,3.030,414.000,9.999,12.000
7696.022,23.970,4.970,0.001,0.010,43.100,3.030,414.000,9.999,12.000
7696.953,23.970,4.970,0.001,0.010,43.100,3.030,414.000,9.999,12.000
7697.959,23.970,4.970,0.001,0.010,43.100,3.030,414.000,9.999,12.000
7698.956,23.970,4.970,0.001,0.010,43.100,3.030,414.000,9.999,12.000
7699.954,23.970,4.970,0.001,0.010,43.100,3.030,414.000,9.999,12.000
7700.884,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7701.881,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7702.811,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7703.884,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7704.890,23.970,4.980,0.000,0.010,43.100,3.030,414.000,9.999,12.000
7705.821,23.970,4.980,0.001,0.010,43.100,3.030,414.000,9.999,12.100
7706.751,23.970,4.980,0.001,0.010,43.100,3.030,414.000,9.999,12.100
7707.749,23.970,4.980,0.001,0.010,43.100,3.030,414.000,9.999,12.100
7708.754,23.970,4.980,0.001,0.010,43.100,3.030,414.000,9.999,12.100
7709.751,23.970,4.980,0.001,0.010,43.100,3.030,414.000,9.999,12.100
7710.681,23.970,4.980,0.001,0.010,43.100,3.030,414.000,9.999,12.100
7711.677,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7712.607,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7713.605,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7714.678,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7715.683,23.970,4.970,0.000,0.010,43.100,3.030,414.000,9.999,12.100
7716.613,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7717.611,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7718.541,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7719.614,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7720.611,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7721.684,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7722.614,23.970,4.960,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7723.612,23.970,4.960,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7724.540,23.970,4.960,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7725.611,23.970,4.960,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7726.616,23.970,4.960,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7727.612,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7728.544,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7729.474,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7730.479,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7731.477,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7732.474,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7733.472,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7734.402,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7735.400,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7736.471,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7737.542,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7738.473,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7739.469,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7740.399,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7741.471,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7742.467,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7743.463,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7744.393,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7745.391,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7746.321,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7747.392,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7748.322,23.970,4.980,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7749.320,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7750.250,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7751.247,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7752.253,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7753.251,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.100
7754.248,23.960,4.990,0.000,0.010,43.000,3.020,414.000,9.999,12.000
7755.178,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.000
7756.108,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.000
7757.106,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.000
7758.178,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.000
7759.108,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.000
7760.104,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.100
7761.035,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.100
7761.965,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.100
7763.038,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.100
7764.034,23.970,4.980,0.000,0.010,42.900,3.020,414.000,9.999,12.100
7765.030,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7765.960,23.970,4.980,0.001,0.010,42.900,3.010,414.000,9.999,12.000
7766.958,23.970,4.980,0.001,0.010,42.900,3.010,414.000,9.999,12.000
7767.888,23.970,4.980,0.001,0.010,42.900,3.010,414.000,9.999,12.000
7768.961,23.970,4.980,0.001,0.010,42.900,3.010,414.000,9.999,12.000
7769.877,23.970,4.980,0.001,0.010,42.900,3.010,414.000,9.999,12.000
7770.809,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7771.740,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7772.671,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7773.677,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7774.674,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7775.679,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7776.677,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7777.607,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7778.605,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7779.678,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7780.608,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.100
7781.538,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7782.535,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7783.465,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7784.529,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7785.526,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7786.522,23.970,4.980,0.000,0.010,42.900,3.010,414.000,9.999,12.000
7787.452,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7788.448,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7789.378,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7790.450,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7791.380,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7792.376,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7793.307,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7794.237,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7795.242,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7796.239,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7797.169,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7798.166,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7799.098,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7800.027,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7801.099,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7802.029,23.970,4.980,0.000,0.010,42.800,3.010,414.000,9.999,12.100
7802.960,23.970,4.980,0.001,0.010,42.800,3.010,414.000,9.999,12.100
7803.957,23.970,4.980,0.001,0.010,42.800,3.010,414.000,9.999,12.100
7804.888,23.970,4.980,0.001,0.010,42.800,3.010,414.000,9.999,12.100
7805.893,23.970,4.980,0.001,0.010,42.800,3.010,414.000,9.999,12.100
7806.890,23.970,4.980,0.001,0.010,42.800,3.010,414.000,9.999,12.100
7807.820,23.970,4.980,0.001,0.010,42.800,3.010,414.000,9.999,12.000
7808.750,23.970,4.990,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7809.747,23.970,4.990,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7810.677,23.970,4.990,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7811.749,23.970,4.990,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7812.754,23.970,4.990,0.000,0.010,42.800,3.010,414.000,9.999,12.000
7813.751,23.970,4.990,0.000,0.010,42.800,3.000,414.000,9.999,12.100
7814.684,23.970,4.990,0.000,0.010,42.800,3.000,414.000,9.999,12.100
7815.614,23.970,4.990,0.000,0.010,42.800,3.000,414.000,9.999,12.100
7816.619,23.970,4.990,0.000,0.010,42.800,3.000,414.000,9.999,12.100
7817.616,23.970,4.990,0.000,0.010,42.800,3.000,414.000,9.999,12.100
7818.614,23.970,4.990,0.000,0.010,42.800,3.000,414.000,9.999,12.100
7819.611,23.970,4.990,0.000,0.010,42.700,3.000,414.000,9.999,12.100
7820.541,23.970,4.990,0.000,0.010,42.700,3.000,414.000,9.999,12.100
7821.537,23.970,4.990,0.000,0.010,42.700,3.000,414.000,9.999,12.100
7822.609,23.970,4.990,0.000,0.010,42.700,3.000,414.000,9.999,12.100
7823.605,23.970,4.990,0.000,0.010,42.700,3.000,414.000,9.999,12.100
7824.601,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7825.597,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7826.529,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7827.535,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7828.533,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7829.593,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7830.524,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7831.456,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7832.386,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7833.459,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7834.389,23.970,4.980,0.000,0.010,42.700,3.000,414.000,9.999,12.000
7835.387,23.970,4.990,0.000,0.010,42.600,3.000,414.000,9.999,12.100
7836.318,23.970,4.990,0.000,0.010,42.600,3.000,414.000,9.999,12.100
7837.249,23.970,4.990,0.000,0.010,42.600,3.000,414.000,9.999,12.100
7838.254,23.970,4.990,0.000,0.010,42.600,3.000,414.000,9.999,12.100
7839.252,23.970,4.990,0.000,0.010,42.600,3.000,414.000,9.999,12.100
7840.182,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7841.180,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7842.177,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7843.174,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7844.243,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7845.241,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7846.171,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7847.169,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7848.099,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7849.172,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7850.168,23.970,4.990,0.000,0.010,42.600,2.990,414.000,9.999,12.000
7851.165,23.970,4.990,0.000,0.010,42.600,2.990,413.000,9.999,12.100
7852.095,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7853.092,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7854.023,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7855.094,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7856.025,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7857.022,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7857.952,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7858.949,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7859.954,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7860.951,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7861.948,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7862.944,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7863.875,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7864.805,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7865.878,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
7866.809,23.970,5.000,0.000,0.010,42.500,2.990,413.000,9.999,12.100
